country,iso3,year,sex,age_group,type,expected.mean,acm.mean,excess.mean*
Denmark,DNK,2021,Female,65-74,reported,4115,4333,217
Denmark,DNK,2021,Female,75-84,reported,8554,8325,-229
Denmark,DNK,2021,Female,>85,reported,11654,12364,710
Denmark,DNK,2021,Male,0-24,reported,266,270,4
Denmark,DNK,2021,Male,25-34,reported,200,167,-33
Denmark,DNK,2021,Male,35-44,reported,346,328,-18
Denmark,DNK,2021,Male,45-54,reported,1174,1029,-145
Denmark,DNK,2021,Male,55-64,reported,3132,2909,-223
Denmark,DNK,2021,Male,65-74,reported,6090,6421,330
Denmark,DNK,2021,Male,75-84,reported,9764,9919,154
Denmark,DNK,2021,Male,>85,reported,7097,8157,1060
Dominican Republic,DOM,2020,Female,0-24,reported,1181,897,-285
Dominican Republic,DOM,2020,Female,25-34,reported,811,822,10
Dominican Republic,DOM,2020,Female,35-44,reported,1342,1185,-159
Dominican Republic,DOM,2020,Female,45-54,reported,2104,1976,-129
Dominican Republic,DOM,2020,Female,55-64,reported,3295,3265,-31
Dominican Republic,DOM,2020,Female,65-74,reported,4577,4777,199
Dominican Republic,DOM,2020,Female,75-84,reported,5638,5695,55
Dominican Republic,DOM,2020,Female,>85,reported,6197,6211,14
Dominican Republic,DOM,2020,Male,0-24,reported,2440,1797,-644
Dominican Republic,DOM,2020,Male,25-34,reported,1981,1722,-260
Dominican Republic,DOM,2020,Male,35-44,reported,2367,2283,-85
Dominican Republic,DOM,2020,Male,45-54,reported,3566,4091,523
Dominican Republic,DOM,2020,Male,55-64,reported,5414,6296,881
Dominican Republic,DOM,2020,Male,65-74,reported,7060,8021,959
Dominican Republic,DOM,2020,Male,75-84,reported,6607,7636,1028
Dominican Republic,DOM,2020,Male,>85,reported,5427,5684,256
Dominican Republic,DOM,2021,Female,0-24,reported,1126,1011,-116
Dominican Republic,DOM,2021,Female,25-34,reported,832,892,60
Dominican Republic,DOM,2021,Female,35-44,reported,1369,1339,-30
Dominican Republic,DOM,2021,Female,45-54,reported,2132,2242,110
Dominican Republic,DOM,2021,Female,55-64,reported,3348,3721,373
Dominican Republic,DOM,2021,Female,65-74,reported,4698,5242,543
Dominican Republic,DOM,2021,Female,75-84,reported,5635,6377,741
Dominican Republic,DOM,2021,Female,>85,reported,6330,6998,668
Dominican Republic,DOM,2021,Male,0-24,reported,2250,2142,-108
Dominican Republic,DOM,2021,Male,25-34,reported,1954,2014,60
Dominican Republic,DOM,2021,Male,35-44,reported,2352,2422,69
Dominican Republic,DOM,2021,Male,45-54,reported,3499,4110,611
Dominican Republic,DOM,2021,Male,55-64,reported,5485,6541,1056
Dominican Republic,DOM,2021,Male,65-74,reported,7263,8062,799
Dominican Republic,DOM,2021,Male,75-84,reported,6534,7731,1196
Dominican Republic,DOM,2021,Male,>85,reported,5499,6154,654
Algeria,DZA,2020,Female,0-24,reported,14494,14555,-5
Algeria,DZA,2020,Female,25-34,reported,2225,2519,284
Algeria,DZA,2020,Female,35-44,reported,4660,5786,1118
Algeria,DZA,2020,Female,45-54,reported,5995,7887,1890
Algeria,DZA,2020,Female,55-64,reported,9467,12743,3279
Algeria,DZA,2020,Female,65-74,reported,17538,23400,5868
Algeria,DZA,2020,Female,75-84,reported,25837,32083,6223
Algeria,DZA,2020,Female,>85,reported,16202,22571,6388
Algeria,DZA,2020,Male,0-24,reported,17478,17552,-5
Algeria,DZA,2020,Male,25-34,reported,3484,3871,372
Algeria,DZA,2020,Male,35-44,reported,6105,7469,1353
Algeria,DZA,2020,Male,45-54,reported,9357,12466,3109
Algeria,DZA,2020,Male,55-64,reported,14327,20243,5937
Algeria,DZA,2020,Male,65-74,reported,22042,31278,9272
Algeria,DZA,2020,Male,75-84,reported,24594,32881,8299
Algeria,DZA,2020,Male,>85,reported,13743,20912,7211
Algeria,DZA,2021,Female,0-24,predicted,14040,14053,-11
Algeria,DZA,2021,Female,25-34,predicted,1969,1961,-22
Algeria,DZA,2021,Female,35-44,predicted,4559,5036,467
Algeria,DZA,2021,Female,45-54,predicted,6043,7103,1056
Algeria,DZA,2021,Female,55-64,predicted,9454,10790,1331
Algeria,DZA,2021,Female,65-74,predicted,17818,19132,1301
Algeria,DZA,2021,Female,75-84,predicted,25793,26878,1062
Algeria,DZA,2021,Female,>85,predicted,16652,19735,3092
Algeria,DZA,2021,Male,0-24,predicted,17025,17041,-11
Algeria,DZA,2021,Male,25-34,predicted,3268,3285,2
Algeria,DZA,2021,Male,35-44,predicted,6110,6773,654
Algeria,DZA,2021,Male,45-54,predicted,9713,11273,1557
Algeria,DZA,2021,Male,55-64,predicted,14817,16536,1714
Algeria,DZA,2021,Male,65-74,predicted,23311,25254,1932
Algeria,DZA,2021,Male,75-84,predicted,25010,26025,992
Algeria,DZA,2021,Male,>85,predicted,14350,16276,1923
Ecuador,ECU,2020,Female,0-24,reported,3377,2833,-544
Ecuador,ECU,2020,Female,25-34,reported,1001,1191,190
Ecuador,ECU,2020,Female,35-44,reported,1509,2055,547
Ecuador,ECU,2020,Female,45-54,reported,2431,3645,1215
Ecuador,ECU,2020,Female,55-64,reported,4163,7098,2935
Ecuador,ECU,2020,Female,65-74,reported,6019,10440,4421
Ecuador,ECU,2020,Female,75-84,reported,8244,12110,3866
Ecuador,ECU,2020,Female,>85,reported,10973,14722,3749
Ecuador,ECU,2020,Male,0-24,reported,5502,4731,-771
Ecuador,ECU,2020,Male,25-34,reported,3025,3242,217
Ecuador,ECU,2020,Male,35-44,reported,2942,4087,1145
Ecuador,ECU,2020,Male,45-54,reported,3689,6403,2713
Ecuador,ECU,2020,Male,55-64,reported,5736,12277,6541
Ecuador,ECU,2020,Male,65-74,reported,7772,16327,8555
Ecuador,ECU,2020,Male,75-84,reported,9427,16549,7121
Ecuador,ECU,2020,Male,>85,reported,9027,13833,4806
Ecuador,ECU,2021,Female,0-24,reported,3383,3003,-381
Ecuador,ECU,2021,Female,25-34,reported,988,1271,282
Ecuador,ECU,2021,Female,35-44,reported,1528,2053,523
Ecuador,ECU,2021,Female,45-54,reported,2441,3648,1205
Ecuador,ECU,2021,Female,55-64,reported,4211,6908,2695
Ecuador,ECU,2021,Female,65-74,reported,6071,7631,1558
Ecuador,ECU,2021,Female,75-84,reported,8267,10907,2638
Ecuador,ECU,2021,Female,>85,reported,11056,15742,4684
Ecuador,ECU,2021,Male,0-24,reported,5611,5320,-293
Ecuador,ECU,2021,Male,25-34,reported,3226,4082,855
Ecuador,ECU,2021,Male,35-44,reported,3055,4342,1286
Ecuador,ECU,2021,Male,45-54,reported,3792,5901,2107
Ecuador,ECU,2021,Male,55-64,reported,5864,9718,3852
Ecuador,ECU,2021,Male,65-74,reported,7965,13226,5259
Ecuador,ECU,2021,Male,75-84,reported,9477,13785,4306
Ecuador,ECU,2021,Male,>85,reported,9191,11491,2298
Egypt,EGY,2020,Female,0-24,reported,28769,28104,-707
Egypt,EGY,2020,Female,25-34,reported,5572,6163,550
Egypt,EGY,2020,Female,35-44,reported,9087,10850,1722
Egypt,EGY,2020,Female,45-54,reported,17906,21216,3268
Egypt,EGY,2020,Female,55-64,reported,41897,51112,9174
Egypt,EGY,2020,Female,65-74,reported,66158,81877,15677
Egypt,EGY,2020,Female,75-84,reported,56914,68765,11810
Egypt,EGY,2020,Female,>85,reported,23493,35359,11824
Egypt,EGY,2020,Male,0-24,reported,39338,38592,-788
Egypt,EGY,2020,Male,25-34,reported,10367,11704,1295
Egypt,EGY,2020,Male,35-44,reported,15243,18237,2953
Egypt,EGY,2020,Male,45-54,reported,31216,35114,3856
Egypt,EGY,2020,Male,55-64,reported,67232,77865,10592
Egypt,EGY,2020,Male,65-74,reported,78835,96217,17340
Egypt,EGY,2020,Male,75-84,reported,49811,61700,11848
Egypt,EGY,2020,Male,>85,reported,16171,23324,7112
Egypt,EGY,2021,Female,0-24,reported,28382,28431,-23
Egypt,EGY,2021,Female,25-34,reported,5593,6931,1313
Egypt,EGY,2021,Female,35-44,reported,9318,12801,3463
Egypt,EGY,2021,Female,45-54,reported,17646,25806,8151
Egypt,EGY,2021,Female,55-64,reported,41523,58905,17382
Egypt,EGY,2021,Female,65-74,reported,66639,89245,22592
Egypt,EGY,2021,Female,75-84,reported,58019,75181,17132
Egypt,EGY,2021,Female,>85,reported,22906,34085,11177
Egypt,EGY,2021,Male,0-24,reported,38625,38691,-23
Egypt,EGY,2021,Male,25-34,reported,10165,12713,2522
Egypt,EGY,2021,Male,35-44,reported,15471,21317,5829
Egypt,EGY,2021,Male,45-54,reported,30697,44294,13595
Egypt,EGY,2021,Male,55-64,reported,66537,92294,25759
Egypt,EGY,2021,Male,65-74,reported,79434,107004,27560
Egypt,EGY,2021,Male,75-84,reported,50577,65571,14965
Egypt,EGY,2021,Male,>85,reported,15758,21643,5867
Eritrea,ERI,2020,Female,0-24,predicted,3903,3904,0
Eritrea,ERI,2020,Female,25-34,predicted,743,660,-84
Eritrea,ERI,2020,Female,35-44,predicted,776,760,-17
Eritrea,ERI,2020,Female,45-54,predicted,981,1018,37
Eritrea,ERI,2020,Female,55-64,predicted,1345,1426,82
Eritrea,ERI,2020,Female,65-74,predicted,2073,2181,109
Eritrea,ERI,2020,Female,75-84,predicted,2399,2356,-44
Eritrea,ERI,2020,Female,>85,predicted,831,888,57
Eritrea,ERI,2020,Male,0-24,predicted,5373,5374,0
Eritrea,ERI,2020,Male,25-34,predicted,1057,922,-137
Eritrea,ERI,2020,Male,35-44,predicted,924,889,-37
Eritrea,ERI,2020,Male,45-54,predicted,1142,1199,57
Eritrea,ERI,2020,Male,55-64,predicted,1446,1608,165
Eritrea,ERI,2020,Male,65-74,predicted,2057,2300,245
Eritrea,ERI,2020,Male,75-84,predicted,2039,2155,117
Eritrea,ERI,2020,Male,>85,predicted,526,602,77
Eritrea,ERI,2021,Female,0-24,predicted,3853,3854,0
Eritrea,ERI,2021,Female,25-34,predicted,753,739,-14
Eritrea,ERI,2021,Female,35-44,predicted,768,839,71
Eritrea,ERI,2021,Female,45-54,predicted,974,1135,161
Eritrea,ERI,2021,Female,55-64,predicted,1348,1526,179
Eritrea,ERI,2021,Female,65-74,predicted,2022,2156,134
Eritrea,ERI,2021,Female,75-84,predicted,2412,2490,78
Eritrea,ERI,2021,Female,>85,predicted,854,981,127
Eritrea,ERI,2021,Male,0-24,predicted,5294,5295,0
Eritrea,ERI,2021,Male,25-34,predicted,1070,1061,-9
Eritrea,ERI,2021,Male,35-44,predicted,914,1001,87
Eritrea,ERI,2021,Male,45-54,predicted,1135,1307,172
Eritrea,ERI,2021,Male,55-64,predicted,1450,1608,158
Eritrea,ERI,2021,Male,65-74,predicted,2009,2160,152
Eritrea,ERI,2021,Male,75-84,predicted,2052,2123,71
Eritrea,ERI,2021,Male,>85,predicted,538,587,49
Spain,ESP,2020,Female,0-24,reported,913,893,-22
Spain,ESP,2020,Female,25-34,reported,541,607,64
Spain,ESP,2020,Female,35-44,reported,1722,1949,227
Spain,ESP,2020,Female,45-54,reported,5301,5587,285
Spain,ESP,2020,Female,55-64,reported,10928,12340,1411
Spain,ESP,2020,Female,65-74,reported,18657,21993,3334
Spain,ESP,2020,Female,75-84,reported,45156,54908,9751
Spain,ESP,2020,Female,>85,reported,123234,145359,22124
Spain,ESP,2020,Male,0-24,reported,1427,1446,17
Spain,ESP,2020,Male,25-34,reported,1179,1377,196
Spain,ESP,2020,Male,35-44,reported,3050,3456,405
Spain,ESP,2020,Male,45-54,reported,10172,10710,537
Spain,ESP,2020,Male,55-64,reported,22747,25241,2492
Spain,ESP,2020,Male,65-74,reported,37979,44032,6052
Spain,ESP,2020,Male,75-84,reported,58948,71163,12213
Spain,ESP,2020,Male,>85,reported,75112,91228,16116
Spain,ESP,2021,Female,0-24,reported,899,940,39
Spain,ESP,2021,Female,25-34,reported,540,499,-43
Spain,ESP,2021,Female,35-44,reported,1625,1716,89
Spain,ESP,2021,Female,45-54,reported,5220,5350,127
Spain,ESP,2021,Female,55-64,reported,11163,12351,1187
Spain,ESP,2021,Female,65-74,reported,18714,21167,2451
Spain,ESP,2021,Female,75-84,reported,44178,48461,4280
Spain,ESP,2021,Female,>85,reported,123667,128386,4717
Spain,ESP,2021,Male,0-24,reported,1410,1479,67
Spain,ESP,2021,Male,25-34,reported,1168,1197,27
Spain,ESP,2021,Male,35-44,reported,2870,2956,84
Spain,ESP,2021,Male,45-54,reported,9953,10018,63
Spain,ESP,2021,Male,55-64,reported,22860,25998,3135
Spain,ESP,2021,Male,65-74,reported,38002,42303,4299
Spain,ESP,2021,Male,75-84,reported,58301,64046,5743
Spain,ESP,2021,Male,>85,reported,76102,82176,6071
Estonia,EST,2020,Female,0-24,reported,35,33,-2
Estonia,EST,2020,Female,25-34,reported,47,22,-25
Estonia,EST,2020,Female,35-44,reported,87,83,-4
Estonia,EST,2020,Female,45-54,reported,201,218,17
Estonia,EST,2020,Female,55-64,reported,471,519,49
Estonia,EST,2020,Female,65-74,reported,1134,1120,-14
Estonia,EST,2020,Female,75-84,reported,2518,2457,-61
Estonia,EST,2020,Female,>85,reported,3587,3876,289
Estonia,EST,2020,Male,0-24,reported,66,56,-10
Estonia,EST,2020,Male,25-34,reported,106,103,-3
Estonia,EST,2020,Male,35-44,reported,209,243,34
Estonia,EST,2020,Male,45-54,reported,532,528,-4
Estonia,EST,2020,Male,55-64,reported,1204,1240,37
Estonia,EST,2020,Male,65-74,reported,1940,1885,-55
Estonia,EST,2020,Male,75-84,reported,1961,1976,15
Estonia,EST,2020,Male,>85,reported,1234,1347,113
Estonia,EST,2021,Female,0-24,reported,36,39,3
Estonia,EST,2021,Female,25-34,reported,46,31,-15
Estonia,EST,2021,Female,35-44,reported,86,103,17
Estonia,EST,2021,Female,45-54,reported,199,217,18
Estonia,EST,2021,Female,55-64,reported,472,523,51
Estonia,EST,2021,Female,65-74,reported,1122,1422,300
Estonia,EST,2021,Female,75-84,reported,2438,2808,370
Estonia,EST,2021,Female,>85,reported,3754,4531,777
Estonia,EST,2021,Male,0-24,reported,61,76,15
Estonia,EST,2021,Male,25-34,reported,108,108,0
Estonia,EST,2021,Male,35-44,reported,201,274,73
Estonia,EST,2021,Male,45-54,reported,522,564,42
Estonia,EST,2021,Male,55-64,reported,1166,1377,212
Estonia,EST,2021,Male,65-74,reported,1944,2278,334
Estonia,EST,2021,Male,75-84,reported,1953,2333,381
Estonia,EST,2021,Male,>85,reported,1210,1670,461
Ethiopia,ETH,2020,Female,0-24,predicted,104025,104051,0
Ethiopia,ETH,2020,Female,25-34,predicted,18506,16210,-2364
Ethiopia,ETH,2020,Female,35-44,predicted,16655,16045,-631
Ethiopia,ETH,2020,Female,45-54,predicted,19069,19492,429
Ethiopia,ETH,2020,Female,55-64,predicted,24405,25523,1142
Ethiopia,ETH,2020,Female,65-74,predicted,35759,37112,1381
Ethiopia,ETH,2020,Female,75-84,predicted,35857,34745,-1151
Ethiopia,ETH,2020,Female,>85,predicted,12443,13539,1124
Ethiopia,ETH,2020,Male,0-24,predicted,154891,154930,0
Ethiopia,ETH,2020,Male,25-34,predicted,31798,27353,-4577
Ethiopia,ETH,2020,Male,35-44,predicted,25285,23946,-1382
Ethiopia,ETH,2020,Male,45-54,predicted,27539,28478,958
Ethiopia,ETH,2020,Male,55-64,predicted,33140,36329,3269
Ethiopia,ETH,2020,Male,65-74,predicted,41228,45462,4341
Ethiopia,ETH,2020,Male,75-84,predicted,34717,36185,1500
Ethiopia,ETH,2020,Male,>85,predicted,10050,11768,1764
Ethiopia,ETH,2021,Female,0-24,predicted,100489,100498,0
Ethiopia,ETH,2021,Female,25-34,predicted,18307,18753,445
Ethiopia,ETH,2021,Female,35-44,predicted,16570,18878,2309
Ethiopia,ETH,2021,Female,45-54,predicted,19065,23163,4101
Ethiopia,ETH,2021,Female,55-64,predicted,24735,29214,4482
Ethiopia,ETH,2021,Female,65-74,predicted,35840,39889,4051
Ethiopia,ETH,2021,Female,75-84,predicted,36792,39655,2864
Ethiopia,ETH,2021,Female,>85,predicted,12749,15552,2805
Ethiopia,ETH,2021,Male,0-24,predicted,151876,151890,0
Ethiopia,ETH,2021,Male,25-34,predicted,32310,33447,1135
Ethiopia,ETH,2021,Male,35-44,predicted,25830,29484,3656
Ethiopia,ETH,2021,Male,45-54,predicted,27923,33542,5623
Ethiopia,ETH,2021,Male,55-64,predicted,34003,39338,5339
Ethiopia,ETH,2021,Male,65-74,predicted,41680,46773,5096
Ethiopia,ETH,2021,Male,75-84,predicted,35670,38523,2853
Ethiopia,ETH,2021,Male,>85,predicted,10262,11909,1648
Finland,FIN,2020,Female,0-24,reported,159,138,-21
Finland,FIN,2020,Female,25-34,reported,120,130,10
Finland,FIN,2020,Female,35-44,reported,216,216,-1
Finland,FIN,2020,Female,45-54,reported,535,504,-31
Finland,FIN,2020,Female,55-64,reported,1464,1421,-43
Finland,FIN,2020,Female,65-74,reported,3756,3938,182
Finland,FIN,2020,Female,75-84,reported,6998,6941,-56
Finland,FIN,2020,Female,>85,reported,14155,14209,55
Finland,FIN,2020,Male,0-24,reported,268,308,40
Finland,FIN,2020,Male,25-34,reported,333,333,-1
Finland,FIN,2020,Male,35-44,reported,523,551,29
Finland,FIN,2020,Male,45-54,reported,1079,1136,57
Finland,FIN,2020,Male,55-64,reported,2956,3006,50
Finland,FIN,2020,Male,65-74,reported,6631,6620,-11
Finland,FIN,2020,Male,75-84,reported,8121,8297,176
Finland,FIN,2020,Male,>85,reported,7223,7688,465
Finland,FIN,2021,Female,0-24,reported,158,153,-5
Finland,FIN,2021,Female,25-34,reported,118,114,-4
Finland,FIN,2021,Female,35-44,reported,215,221,6
Finland,FIN,2021,Female,45-54,reported,511,519,8
Finland,FIN,2021,Female,55-64,reported,1408,1487,80
Finland,FIN,2021,Female,65-74,reported,3694,3842,148
Finland,FIN,2021,Female,75-84,reported,7279,7482,203
Finland,FIN,2021,Female,>85,reported,14260,14705,445
Finland,FIN,2021,Male,0-24,reported,264,278,14
Finland,FIN,2021,Male,25-34,reported,329,300,-29
Finland,FIN,2021,Male,35-44,reported,510,478,-32
Finland,FIN,2021,Male,45-54,reported,1025,1066,41
Finland,FIN,2021,Male,55-64,reported,2832,2984,152
Finland,FIN,2021,Male,65-74,reported,6519,6924,405
Finland,FIN,2021,Male,75-84,reported,8387,8736,349
Finland,FIN,2021,Male,>85,reported,7326,8412,1086
Fiji,FJI,2020,Female,0-24,predicted,298,298,0
Fiji,FJI,2020,Female,25-34,predicted,89,83,-6
Fiji,FJI,2020,Female,35-44,predicted,179,174,-6
Fiji,FJI,2020,Female,45-54,predicted,360,358,-1
Fiji,FJI,2020,Female,55-64,predicted,701,693,-8
Fiji,FJI,2020,Female,65-74,predicted,820,817,-3
Fiji,FJI,2020,Female,75-84,predicted,692,682,-10
Fiji,FJI,2020,Female,>85,predicted,231,226,-5
Fiji,FJI,2020,Male,0-24,predicted,366,366,0
Fiji,FJI,2020,Male,25-34,predicted,106,108,2
Fiji,FJI,2020,Male,35-44,predicted,229,243,14
Fiji,FJI,2020,Male,45-54,predicted,517,547,31
Fiji,FJI,2020,Male,55-64,predicted,985,1019,34
Fiji,FJI,2020,Male,65-74,predicted,954,975,22
Fiji,FJI,2020,Male,75-84,predicted,592,603,11
Fiji,FJI,2020,Male,>85,predicted,139,143,4
Fiji,FJI,2021,Female,0-24,predicted,299,299,0
Fiji,FJI,2021,Female,25-34,predicted,88,99,11
Fiji,FJI,2021,Female,35-44,predicted,182,228,46
Fiji,FJI,2021,Female,45-54,predicted,362,482,120
Fiji,FJI,2021,Female,55-64,predicted,712,919,207
Fiji,FJI,2021,Female,65-74,predicted,852,1039,187
Fiji,FJI,2021,Female,75-84,predicted,711,839,128
Fiji,FJI,2021,Female,>85,predicted,240,319,78
Fiji,FJI,2021,Male,0-24,predicted,367,367,0
Fiji,FJI,2021,Male,25-34,predicted,105,119,14
Fiji,FJI,2021,Male,35-44,predicted,231,291,59
Fiji,FJI,2021,Male,45-54,predicted,517,679,162
Fiji,FJI,2021,Male,55-64,predicted,997,1259,262
Fiji,FJI,2021,Male,65-74,predicted,992,1217,225
Fiji,FJI,2021,Male,75-84,predicted,604,713,109
Fiji,FJI,2021,Male,>85,predicted,144,181,37
France,FRA,2020,Female,0-24,reported,2193,2094,-220
France,FRA,2020,Female,25-34,reported,1120,1142,-100
France,FRA,2020,Female,35-44,reported,2808,2800,-130
France,FRA,2020,Female,45-54,reported,8222,8306,-37
France,FRA,2020,Female,55-64,reported,18192,18611,298
France,FRA,2020,Female,65-74,reported,33375,36021,2525
France,FRA,2020,Female,75-84,reported,58723,63560,4715
France,FRA,2020,Female,>85,reported,180713,194729,13895
France,FRA,2020,Male,0-24,reported,3650,3521,-251
France,FRA,2020,Male,25-34,reported,2778,2828,-72
France,FRA,2020,Male,35-44,reported,5593,5680,-34
France,FRA,2020,Male,45-54,reported,14951,15439,366
France,FRA,2020,Male,55-64,reported,35336,35818,360
France,FRA,2020,Male,65-74,reported,60816,66163,5225
France,FRA,2020,Male,75-84,reported,73093,82412,9197
France,FRA,2020,Male,>85,reported,100830,115417,14465
France,FRA,2021,Female,0-24,reported,2169,2091,-81
France,FRA,2021,Female,25-34,reported,1101,1118,15
France,FRA,2021,Female,35-44,reported,2779,2999,218
France,FRA,2021,Female,45-54,reported,8051,7654,-399
France,FRA,2021,Female,55-64,reported,18328,17758,-572
France,FRA,2021,Female,65-74,reported,33840,36537,2695
France,FRA,2021,Female,75-84,reported,58606,60293,1685
France,FRA,2021,Female,>85,reported,182460,191179,8717
France,FRA,2021,Male,0-24,reported,3610,3835,223
France,FRA,2021,Male,25-34,reported,2710,2902,189
France,FRA,2021,Male,35-44,reported,5524,6135,609
France,FRA,2021,Male,45-54,reported,14499,15294,793
France,FRA,2021,Male,55-64,reported,35132,33489,-1646
France,FRA,2021,Male,65-74,reported,61384,66209,4823
France,FRA,2021,Male,75-84,reported,73822,80652,6828
France,FRA,2021,Male,>85,reported,102250,115603,13350
Micronesia (Federated States of),FSM,2020,Female,0-24,predicted,65,65,0
Micronesia (Federated States of),FSM,2020,Female,25-34,predicted,15,13,-2
Micronesia (Federated States of),FSM,2020,Female,35-44,predicted,16,15,-1
Micronesia (Federated States of),FSM,2020,Female,45-54,predicted,32,32,1
Micronesia (Federated States of),FSM,2020,Female,55-64,predicted,66,69,3
Micronesia (Federated States of),FSM,2020,Female,65-74,predicted,108,112,4
Micronesia (Federated States of),FSM,2020,Female,75-84,predicted,97,94,-4
Micronesia (Federated States of),FSM,2020,Female,>85,predicted,45,47,3
Micronesia (Federated States of),FSM,2020,Male,0-24,predicted,112,112,0
Micronesia (Federated States of),FSM,2020,Male,25-34,predicted,20,17,-3
Micronesia (Federated States of),FSM,2020,Male,35-44,predicted,26,25,-1
Micronesia (Federated States of),FSM,2020,Male,45-54,predicted,57,59,2
Micronesia (Federated States of),FSM,2020,Male,55-64,predicted,124,136,13
Micronesia (Federated States of),FSM,2020,Male,65-74,predicted,157,173,17
Micronesia (Federated States of),FSM,2020,Male,75-84,predicted,84,88,4
Micronesia (Federated States of),FSM,2020,Male,>85,predicted,23,27,4
Micronesia (Federated States of),FSM,2021,Female,0-24,predicted,87,87,0
Micronesia (Federated States of),FSM,2021,Female,25-34,predicted,40,37,-3
Micronesia (Federated States of),FSM,2021,Female,35-44,predicted,15,16,1
Micronesia (Federated States of),FSM,2021,Female,45-54,predicted,30,34,4
Micronesia (Federated States of),FSM,2021,Female,55-64,predicted,63,69,6
Micronesia (Federated States of),FSM,2021,Female,65-74,predicted,110,113,3
Micronesia (Federated States of),FSM,2021,Female,75-84,predicted,95,95,0
Micronesia (Federated States of),FSM,2021,Female,>85,predicted,44,48,5
Micronesia (Federated States of),FSM,2021,Male,0-24,predicted,105,105,0
Micronesia (Federated States of),FSM,2021,Male,25-34,predicted,20,19,-1
Micronesia (Federated States of),FSM,2021,Male,35-44,predicted,25,26,2
Micronesia (Federated States of),FSM,2021,Male,45-54,predicted,54,60,6
Micronesia (Federated States of),FSM,2021,Male,55-64,predicted,118,126,8
Micronesia (Federated States of),FSM,2021,Male,65-74,predicted,160,166,6
Micronesia (Federated States of),FSM,2021,Male,75-84,predicted,83,83,0
Micronesia (Federated States of),FSM,2021,Male,>85,predicted,23,24,1
Gabon,GAB,2020,Female,0-24,predicted,1515,1516,0
Gabon,GAB,2020,Female,25-34,predicted,354,312,-44
Gabon,GAB,2020,Female,35-44,predicted,487,470,-18
Gabon,GAB,2020,Female,45-54,predicted,593,607,14
Gabon,GAB,2020,Female,55-64,predicted,758,794,36
Gabon,GAB,2020,Female,65-74,predicted,1010,1049,40
Gabon,GAB,2020,Female,75-84,predicted,1020,989,-33
Gabon,GAB,2020,Female,>85,predicted,534,604,71
Gabon,GAB,2020,Male,0-24,predicted,1898,1899,0
Gabon,GAB,2020,Male,25-34,predicted,586,506,-82
Gabon,GAB,2020,Male,35-44,predicted,803,762,-42
Gabon,GAB,2020,Male,45-54,predicted,957,990,33
Gabon,GAB,2020,Male,55-64,predicted,1116,1225,110
Gabon,GAB,2020,Male,65-74,predicted,1215,1342,129
Gabon,GAB,2020,Male,75-84,predicted,993,1035,42
Gabon,GAB,2020,Male,>85,predicted,461,582,124
Gabon,GAB,2021,Female,0-24,predicted,1485,1485,0
Gabon,GAB,2021,Female,25-34,predicted,352,343,-9
Gabon,GAB,2021,Female,35-44,predicted,500,540,40
Gabon,GAB,2021,Female,45-54,predicted,615,708,93
Gabon,GAB,2021,Female,55-64,predicted,782,876,94
Gabon,GAB,2021,Female,65-74,predicted,1030,1086,57
Gabon,GAB,2021,Female,75-84,predicted,1025,1047,22
Gabon,GAB,2021,Female,>85,predicted,527,622,96
Gabon,GAB,2021,Male,0-24,predicted,1868,1868,0
Gabon,GAB,2021,Male,25-34,predicted,575,566,-9
Gabon,GAB,2021,Male,35-44,predicted,809,877,68
Gabon,GAB,2021,Male,45-54,predicted,974,1108,134
Gabon,GAB,2021,Male,55-64,predicted,1132,1241,109
Gabon,GAB,2021,Male,65-74,predicted,1223,1301,78
Gabon,GAB,2021,Male,75-84,predicted,993,1015,22
Gabon,GAB,2021,Male,>85,predicted,449,514,66
The United Kingdom,GBR,2020,Female,0-24,reported,2398,2221,-337
The United Kingdom,GBR,2020,Female,25-34,reported,1710,1712,-158
The United Kingdom,GBR,2020,Female,35-44,reported,3834,4153,159
The United Kingdom,GBR,2020,Female,45-54,reported,9587,10580,833
The United Kingdom,GBR,2020,Female,55-64,reported,20668,22336,1509
The United Kingdom,GBR,2020,Female,65-74,reported,42461,46608,3987
The United Kingdom,GBR,2020,Female,75-84,reported,81615,91624,9849
The United Kingdom,GBR,2020,Female,>85,reported,138795,160253,21299
The United Kingdom,GBR,2020,Male,0-24,reported,3725,3585,-300
The United Kingdom,GBR,2020,Male,25-34,reported,3492,3414,-238
The United Kingdom,GBR,2020,Male,35-44,reported,6451,6861,249
The United Kingdom,GBR,2020,Male,45-54,reported,14583,16608,1865
The United Kingdom,GBR,2020,Male,55-64,reported,29766,34118,4192
The United Kingdom,GBR,2020,Male,65-74,reported,58824,66716,7732
The United Kingdom,GBR,2020,Male,75-84,reported,93381,107631,14089
The United Kingdom,GBR,2020,Male,>85,reported,91597,108762,17005
The United Kingdom,GBR,2021,Female,0-24,reported,2390,2470,81
The United Kingdom,GBR,2021,Female,25-34,reported,1727,1877,149
The United Kingdom,GBR,2021,Female,35-44,reported,3928,4320,391
The United Kingdom,GBR,2021,Female,45-54,reported,9460,10880,1419
The United Kingdom,GBR,2021,Female,55-64,reported,20919,23487,2568
The United Kingdom,GBR,2021,Female,65-74,reported,41528,46995,5466
The United Kingdom,GBR,2021,Female,75-84,reported,81171,88707,7536
The United Kingdom,GBR,2021,Female,>85,reported,136850,150039,13189
